window_idx,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23
622,0.29144472,0.09670664,0.83464825,4.0,0.37986478,-0.8427867,0.86206895,4.0,0.0051020407,6.0,0.14501624,1.0,0.5,0.33333334,0.2,0.15446433,2.0,2.1274157,0.0,0.0,0.9817477,1.1916405,-0.15418881,0.34264025
623,0.07269816,-0.40226337,0.8323587,4.0,0.20379697,-0.35493237,0.86206895,4.0,0.039115645,6.0,0.1643823,1.0,0.5,0.5,0.13333334,0.15357228,2.0,2.1274157,0.0,0.0,0.9817477,1.1889569,-0.13875578,0.3746274
624,-0.31004718,-0.5135156,0.7858499,4.0,0.19878323,-1.2058539,0.86206895,4.0,0.015306123,6.0,0.14481018,1.0,0.5,0.43333334,0.06666667,0.12922661,2.0,2.1571758,0.0,0.0,0.9817477,1.1904556,-0.14783403,0.37478667
625,-0.2895932,-0.49574423,0.7623782,4.0,0.17504969,-1.2494607,0.8965517,4.0,0.0051020407,6.0,0.143556,1.0,0.5,0.36666667,0.0,0.11430293,2.0,2.136746,0.0,0.0,0.9817477,1.2151444,-0.15691228,0.3699096
626,-0.24288197,-0.45106646,0.7764271,4.0,0.15943836,-1.2037585,0.8965517,4.0,0.010204081,6.0,0.14145772,1.0,0.5,0.3,-0.06666667,0.09542648,2.0,2.189323,0.0,0.0,0.9817477,1.2482864,-0.17506877,0.3662965
627,-0.27911493,-0.48659858,0.77620786,4.0,0.17504969,-1.203105,0.8965517,4.0,0.011904762,6.0,0.1413413,1.0,0.5,0.26666668,-0.13333334,0.10637719,2.0,2.136746,0.0,0.0,0.9817477,1.255699,-0.1614514,0.36753383
628,-0.76841885,-0.28954914,0.76131606,2.0,0.13033465,0.61211956,0.8965517,4.0,0.0051020407,6.0,0.10033003,2.0,0.5,0.43333334,-0.16666667,0.1448804,2.0,2.118703,0.0,0.0,1.1780972,1.1666481,-0.11152105,0.48910743
629,-0.611647,-0.38332674,1.1321174,3.0,0.07785283,0.2913754,0.8965517,3.0,0.010204081,6.0,0.12763877,1.0,0.5,0.93333334,-0.2,0.25085503,2.0,2.1274157,0.0,0.0,0.9817477,1.017143,-0.027093377,0.65009254
630,-0.6248676,-0.42952183,1.5977328,4.0,0.1824622,0.18238527,0.8965517,3.0,0.037037037,6.0,0.13373014,2.0,0.33333334,0.93333334,-0.23333333,0.36385065,2.0,2.118703,0.0,0.0,0.5890486,0.8748109,0.0500717,0.7598285
631,-0.6461847,-0.45089597,1.6697209,4.0,0.22749673,-0.29504076,0.8965517,4.0,0.03292181,6.0,0.06252814,2.0,0.33333334,0.8666667,-0.26666668,0.39479628,2.0,2.0254831,0.0,0.0,0.5890486,0.9887384,0.066412546,0.76005065
632,-0.67668676,-0.4916729,1.9733756,5.0,0.28445005,-0.13575262,0.8965517,4.0,0.16666667,6.0,0.03788742,3.0,0.1,0.8333333,-0.33333334,0.45697525,3.0,1.9625757,0.0,0.0,0.5890486,0.93632925,0.118158534,0.8022605
633,-0.73690337,-0.5532392,1.9028947,5.0,0.29545158,-0.13928716,0.9310345,5.0,0.11111111,6.0,0.037059914,3.0,0.11111111,0.76666665,-0.36666667,0.5130036,3.0,1.9054422,0.0,0.0,0.3926991,0.92925507,0.17081235,0.808156
634,-0.7958365,-0.61999965,2.1711469,3.0,0.3779627,-0.10188174,0.9310345,6.0,0.11111111,6.0,0.028830707,2.0,0.125,0.73333335,-0.4,0.55673367,3.0,1.8752993,0.0,0.0,0.3926991,0.90245974,0.24706961,0.8441308
635,-0.77638555,-0.5945555,2.0640273,4.0,0.3507975,-0.0390894,0.9310345,4.0,0.11111111,6.0,0.05450356,3.0,0.125,0.73333335,-0.3,0.56624216,3.0,1.8967295,0.0,0.0,0.3926991,0.8417561,0.3541929,0.9436219
636,-0.69658566,-0.8890308,2.1881657,4.0,0.4693206,-0.008687623,0.9310345,4.0,0.074074075,6.0,0.10621021,2.0,0.11111111,0.76666665,-0.26666668,0.5498739,3.0,1.9352025,0.0,0.0,0.3926991,0.76653916,0.47221008,1.1038518
637,-0.3958756,-0.6381978,2.0147488,4.0,0.31094196,0.39853266,0.9310345,5.0,0.16666667,6.0,0.098461404,3.0,0.3,0.8666667,-0.3,0.4511845,3.0,1.9241027,0.0,0.0,0.5890486,0.7186286,0.7282166,1.6465222
638,-0.45432186,-0.6706539,2.3445387,6.0,0.40756372,0.24819413,0.9310345,6.0,0.16666667,6.0,0.14383349,3.0,0.1,0.93333334,-0.33333334,0.52235043,3.0,1.7997361,0.0,0.0,0.3926991,0.6371862,0.9143206,1.8443357
639,-0.4977914,-0.687869,2.826055,6.0,0.50258553,0.17506474,0.9310345,5.0,0.16666667,6.0,0.19907244,3.0,0.09090909,0.93333334,-0.33333334,0.57265764,3.0,1.8762994,0.0,0.0,0.3926991,0.5607843,1.1213046,2.099084
640,-0.5617555,-0.7468316,3.3559203,6.0,0.59594184,0.13108602,0.9655172,6.0,0.16666667,6.0,0.16720387,3.0,0.09090909,0.8666667,-0.36666667,0.6526537,3.0,1.7927928,0.0,0.0,0.19634955,0.5861529,1.2874365,2.1558096
641,-0.59488523,-0.78244054,3.2789602,6.0,0.5799147,0.0017067504,0.9655172,7.0,0.16666667,8.0,0.17365049,3.0,0.09090909,0.8,-0.4,0.6677795,3.0,1.7717454,0.0,0.0,0.19634955,0.7360686,1.341906,2.1273134
642,-0.5936177,-0.7810422,2.8827376,6.0,0.54106975,-0.008205753,0.9655172,8.0,0.16666667,8.0,0.1712166,4.0,0.27272728,0.73333335,-0.4,0.62938124,3.0,1.8098357,0.0,0.0,0.19634955,0.84079397,1.3400903,2.1287973
643,-0.48949558,-0.6717683,2.7370234,6.0,0.5601019,-0.009385895,0.9655172,8.0,0.104166664,8.0,0.16678964,5.0,0.5,0.6666667,-0.36666667,0.6001415,4.0,1.8098357,0.0,0.0,0.19634955,0.86307395,1.3564311,2.114258
644,-0.49458277,-0.67730725,2.708896,6.0,0.5601019,-0.01023174,0.9655172,8.0,0.04,6.0,0.08642932,3.0,0.6,0.6,-0.36666667,0.5808721,4.0,1.8098357,0.0,0.0,0.3926991,0.8628459,1.3646016,2.109031
645,-0.47695664,-0.65821725,2.733847,6.0,0.5601019,-0.010343986,1.0,8.0,0.04,7.0,0.07738926,3.0,0.6,0.53333336,-0.36666667,0.5795285,4.0,1.8382092,0.0,0.0,0.3926991,0.8547308,1.3355511,2.1260633
646,-0.45750844,-0.63716835,2.7505152,6.0,0.5601019,-0.0070481123,0.9655172,8.0,0.04,8.0,0.19487783,3.0,0.6,0.46666667,-0.38333333,0.59080106,4.0,1.8382092,0.0,0.0,0.3926991,0.84643483,1.3028696,2.1450057
647,-0.46537778,-0.64579135,2.7359025,6.0,0.5601019,-0.006900541,0.9655172,8.0,0.08,0.0,0.19245973,3.0,0.6,0.4,-0.4,0.5885407,4.0,1.8382092,0.0,0.0,0.3926991,0.84982055,1.315579,2.136045
648,-0.4624858,-0.64260066,2.7408934,6.0,0.5601019,-0.007069935,0.9655172,8.0,0.08,0.0,0.19255528,3.0,0.6,0.33333334,-0.26666668,0.59974223,4.0,1.8382092,0.0,0.0,0.3926991,0.8485293,1.3110399,2.1395872
649,-0.4338124,-0.61261636,2.7471569,9.0,0.5061705,-0.007313877,0.9655172,8.0,0.04,0.0,0.09949779,3.0,0.6,0.26666668,0.16666667,0.61189646,4.0,1.8382092,0.0,0.0,0.3926991,0.8507913,1.3201182,2.1324267
650,-0.44690576,-0.62669545,2.7572722,6.0,0.5061705,-0.0056010946,0.9655172,8.0,0.04,0.0,0.09843844,3.0,0.6,0.2,0.46666667,0.617241,4.0,1.8382092,0.0,0.0,0.3926991,0.8543938,1.3428137,2.1207352
651,-0.46342307,-0.64465,2.7496643,6.0,0.5061705,-0.0059465263,0.9655172,8.0,0.04,0.0,0.095839076,3.0,0.6,0.13333334,0.46666667,0.6276742,4.0,1.8098357,0.0,0.0,0.3926991,0.86123025,1.3700485,2.1039166
652,-0.46059784,-0.6415624,2.7458296,6.0,0.5061705,-0.008076282,0.9655172,8.0,0.08,0.0,0.096906126,3.0,0.6,0.06666667,0.46666667,0.63246775,4.0,1.8382092,0.0,0.0,0.3926991,0.86030877,1.3655094,2.1069667
653,-0.44608158,-0.62605685,2.739078,6.0,0.5061705,-0.0032513395,0.9655172,8.0,0.08,0.0,0.099940464,3.0,0.6,0.0,0.4,0.6310041,4.0,1.8382092,0.0,0.0,0.3926991,0.85474443,1.3400903,2.1185482
654,-0.4545518,-0.63533944,2.7189732,6.0,0.5061705,-0.0033190306,0.9310345,8.0,0.08,0.0,0.10724136,3.0,0.6,-0.06666667,0.4,0.63033676,4.0,1.8098357,0.0,0.0,0.3926991,0.8581684,1.3537077,2.1090283
655,-0.45225686,-0.63281566,2.7725017,6.0,0.5061705,-0.0033602961,0.9310345,8.0,0.08,0.0,0.10775043,4.0,0.6,-0.13333334,0.4,0.62336904,4.0,1.8312658,0.0,0.0,0.3926991,0.84128284,1.3500763,2.1117013
656,-0.46642682,-0.64832026,2.8704205,6.0,0.54603934,-0.00322641,0.9310345,8.0,0.04,0.0,0.105004124,4.0,0.6,-0.2,0.4,0.6193211,4.0,1.8312658,0.0,0.0,0.3926991,0.82965726,1.372772,2.0962067
657,-0.47925726,-0.66208017,2.9391644,6.0,0.62867856,-0.017238097,0.9310345,8.0,0.04,0.0,0.10964865,4.0,0.6,-0.26666668,0.4,0.6150517,4.0,1.8015057,0.0,0.0,0.3926991,0.8322496,1.3945597,2.0855496
658,-0.45751268,-0.63965046,2.985961,6.0,0.59521335,-0.018135678,0.9310345,8.0,0.08,0.0,0.11354798,4.0,0.6,-0.33333334,0.33333334,0.6255612,4.0,1.8693562,0.0,0.0,0.3926991,0.8156652,1.3527999,2.0933952
659,-0.42904532,-0.6112486,3.0141826,6.0,0.6329584,-0.018148338,0.8965517,8.0,0.04,0.0,0.11327704,4.0,0.6,-0.4,0.3,0.65276754,4.0,1.9352025,0.0,0.0,0.3926991,0.81596255,1.2928834,2.0926423
660,-0.39873984,-0.58077323,3.0410993,9.0,0.58819765,0.0046743085,0.8965517,8.0,0.04,7.0,0.11805916,4.0,0.6,-0.46666667,0.23333333,0.6815707,4.0,1.7323378,0.0,0.0,0.3926991,0.81511647,1.2302436,2.0945952
661,-0.4037532,-0.58609337,3.0796034,9.0,0.58819765,-0.0012275506,0.8965517,8.0,0.0625,7.0,0.12036722,4.0,0.5,-0.53333336,0.2,0.69170964,4.0,1.6391183,0.0,0.0,0.3926991,0.8130147,1.2393218,2.0910714
662,-0.37879726,-0.5602053,3.081788,9.0,0.5604425,-0.0014404134,0.8965517,8.0,0.04,0.0,0.1232035,4.0,0.6,-0.6,0.23333333,0.69912994,4.0,1.8493088,0.0,0.0,0.3926991,0.7986312,1.191207,2.101816
663,-0.4048172,-0.5841666,3.01118,9.0,0.5604425,0.08614532,0.8965517,7.0,0.04,0.0,0.12951338,4.0,0.6,-0.6666667,0.16666667,0.6805458,4.0,1.9532455,0.0,0.0,0.3926991,0.812876,1.2556627,2.1259413
664,-0.418139,-0.5960705,2.8831341,9.0,0.51588047,0.08080019,0.8965517,6.0,0.08,0.0,0.13631015,4.0,0.6,-0.73333335,0.16666667,0.6710451,4.0,1.9532455,0.0,0.0,0.3926991,0.6974301,1.2910678,2.1428826
665,-0.4129969,-0.5916361,2.680749,9.0,0.51588047,0.07934257,0.8965517,5.0,0.08,6.0,0.13599424,3.0,0.2,-0.8,0.06666667,0.63942534,4.0,1.9532455,0.0,0.0,0.3926991,0.6944163,1.2765425,2.134393
666,-0.40922314,-0.5890073,2.472232,6.0,0.497193,-0.104720004,0.8965517,4.0,0.034013607,6.0,0.16660452,3.0,0.5,-0.8333333,0.033333335,0.6038054,4.0,1.9532455,0.0,0.0,0.3926991,0.6911371,1.2629253,2.1207995
667,-0.4472777,-0.6303212,1.9316143,5.0,0.4476825,-0.1171735,1.0,4.0,0.04,6.0,0.2324747,3.0,0.4,-0.8333333,-0.1,0.57034934,4.0,1.9532455,0.0,0.0,0.3926991,0.77597415,1.1512628,1.8672931
668,-0.44718716,-0.6295988,1.7506262,6.0,0.47850558,-0.10158598,1.0,5.0,0.0625,0.0,0.23418605,4.0,1.3333334,0.033333335,-0.16666667,0.5927482,3.0,1.9532455,0.0,0.0,0.3926991,0.67290676,1.1539863,1.8737614
669,-0.50942194,-0.68364096,2.944022,9.0,0.37666813,-0.09702728,1.0,6.0,0.0625,3.0,0.19099899,6.0,0.2857143,0.8,-0.28333333,0.69567466,3.0,1.9532455,0.0,0.0,0.19634955,0.5336151,1.0740978,1.6804901
670,-0.48550037,-0.65788084,4.2907248,8.0,0.51093197,0.17661037,1.0,7.0,0.11111111,3.0,0.24665643,7.0,0.125,0.9,-0.3,0.76238203,3.0,1.9532455,0.0,0.0,0.19634955,0.44862896,1.1213046,1.7932092
671,-0.5181358,-0.684105,4.672144,15.0,0.58453065,0.13419887,1.0,8.0,0.074074075,6.0,0.17396441,2.0,0.11111111,0.8666667,-0.36666667,0.8053175,3.0,1.8493088,0.0,0.0,0.19634955,0.46260086,1.2157184,1.8624798
672,-0.80027384,-0.6195979,3.76088,9.0,0.57392895,-0.46762362,1.0,9.0,0.074074075,2.0,0.07081496,1.0,0.25,0.8,-0.3,0.7274435,3.0,1.9425285,0.0,0.0,0.19634955,0.7582162,1.1948384,1.8842256
673,-0.8149392,-0.63314134,3.488609,9.0,0.5336855,-0.46501553,1.0,10.0,0.11111111,2.0,0.06899485,5.0,0.125,0.73333335,-0.3,0.70450485,3.0,1.9425285,0.0,0.0,0.19634955,0.8122286,1.2129949,1.8725973
674,-0.82984513,-0.6472208,3.3268318,9.0,0.52649426,-0.47023132,1.0,10.0,0.074074075,6.0,0.06817967,5.0,0.125,0.6666667,-0.33333334,0.6867722,3.0,1.8405961,0.0,0.0,0.19634955,0.8164026,1.2338748,1.8641224
675,-0.846775,-0.66280013,3.2613964,9.0,0.52649426,-0.4813789,1.0,10.0,0.074074075,6.0,0.08018146,6.0,0.125,0.6,-0.33333334,0.6672654,3.0,1.8907863,0.0,0.0,0.19634955,0.82249993,1.253847,1.8504385
676,-0.89651966,-0.7101589,3.151759,9.0,0.5139622,-0.48372486,1.0,10.0,0.11111111,6.0,0.07513385,6.0,0.125,0.53333336,-0.33333334,0.62748104,3.0,1.8405961,0.0,0.0,0.19634955,0.84314555,1.3246573,1.8267478
677,-0.933302,-0.7453384,3.1122205,9.0,0.5139622,-0.4959324,1.0,10.0,0.0625,6.0,0.07257836,6.0,0.14285715,0.46666667,-0.36666667,0.6018942,3.0,1.8790691,0.0,0.0,0.3926991,0.84937775,1.3773111,1.8111707
678,-0.99218,-0.80137616,3.0369425,9.0,0.5386992,-0.51838344,1.0,10.0,0.0625,0.0,0.068304054,5.0,0.16666667,0.4,-0.4,0.5788841,3.0,1.8562522,0.0,0.0,0.3926991,0.8646162,1.4571997,1.7842102
679,-1.0026343,-0.8109016,2.850883,6.0,0.53512186,-0.5717091,1.0,10.0,0.041666668,0.0,0.06480222,4.0,0.16666667,0.33333334,-0.36666667,0.5858048,3.0,1.8947252,0.0,0.0,0.3926991,0.8888572,1.4671857,1.7755665
680,-0.9812426,-0.7911775,2.6713583,6.0,0.47791788,-0.55695444,1.0,10.0,0.0625,6.0,0.054245032,4.0,0.16666667,0.26666668,-0.36666667,0.58707047,3.0,1.8790691,0.0,0.0,0.3926991,0.89288086,1.4444901,1.7911454
681,-0.95969594,-0.77137256,2.5539672,6.0,0.49850595,-0.5406987,1.0,10.0,0.0625,6.0,0.05607415,4.0,0.16666667,0.2,-0.36666667,0.5862482,3.0,1.837209,0.0,0.0,0.3926991,0.88977265,1.4217945,1.8077106
682,-0.9632974,-0.77466214,2.5402749,6.0,0.49850595,-0.54333645,1.0,10.0,0.08,6.0,0.071619146,4.0,0.2,0.13333334,-0.36666667,0.58518,4.0,1.837209,0.0,0.0,0.3926991,0.89094466,1.4254258,1.8047218
683,-0.96150947,-0.7730275,2.5615854,6.0,0.49850595,-0.54201716,0.9655172,10.0,0.04,6.0,0.07480306,4.0,0.2,0.06666667,-0.06666667,0.58026654,4.0,1.837209,0.0,0.0,0.3926991,0.8895159,1.4236102,1.8061894
684,-0.94689804,-0.7597147,2.6413324,6.0,0.5184044,-0.53084445,0.9655172,10.0,0.04,6.0,0.0759891,4.0,0.2,0.0,0.26666668,0.5720964,4.0,1.837209,0.0,0.0,0.3926991,0.8807877,1.4090849,1.8187207
685,-0.96510327,-0.77641,2.6697567,6.0,0.5196656,-0.54275525,0.9655172,10.0,0.04,0.0,0.07460834,4.0,0.2,-0.06666667,0.33333334,0.56230325,4.0,1.8703563,0.0,0.0,0.3926991,0.88944364,1.4281493,1.8041669
686,-0.9566373,-0.768619,2.7261617,6.0,0.5184044,-0.5375507,0.9655172,10.0,0.093333334,0.0,0.07530584,4.0,0.2,-0.13333334,0.46666667,0.5578448,4.0,1.8703563,0.0,0.0,0.3926991,0.8862822,1.4190711,1.8106434
687,-0.92559785,-0.7399833,2.8148031,6.0,0.4900535,-0.5171955,0.9655172,10.0,0.0625,6.0,0.07682386,4.0,0.16666667,-0.2,0.5,0.5662001,4.0,1.8098357,0.0,0.0,0.3926991,0.8752714,1.3845737,1.8340921
688,-0.900168,-0.71670985,2.8463306,6.0,0.48911938,-0.49939495,0.9655172,10.0,0.11111111,6.0,0.077819824,5.0,0.125,-0.26666668,0.48333332,0.57708865,4.0,1.8907863,0.0,0.0,0.19634955,0.8658587,1.357339,1.8556503
689,-0.8717308,-0.6906233,2.8937776,6.0,0.48861718,-0.48040852,0.9310345,10.0,0.11111111,7.0,0.08609409,5.0,0.125,-0.33333334,0.5,0.5967416,4.0,1.8850123,0.0,0.0,0.19634955,0.85432464,1.3255651,1.8797354
690,-0.8709979,-0.68994236,3.0997124,6.0,0.51091844,-0.47811374,0.9310345,10.0,0.11111111,6.0,0.084920526,5.0,0.11111111,-0.4,0.5,0.61081696,5.0,1.9054422,0.0,0.0,0.19634955,0.8082099,1.3246573,1.8802748
691,-0.85130596,-0.67165506,3.2529743,6.0,0.51779115,-0.46653447,0.9310345,10.0,0.11111111,6.0,0.086820714,5.0,0.11111111,-0.46666667,0.46666667,0.63209057,5.0,1.9054422,0.0,0.0,0.19634955,0.78156835,1.300146,1.8949757
692,-0.86072373,-0.68040454,3.4304097,6.0,0.5787979,-0.59774077,0.9310345,9.0,0.16666667,7.0,0.09327311,4.0,0.1,-0.53333336,0.46666667,0.65993965,5.0,1.8278787,0.0,0.0,0.19634955,0.78609896,1.3119477,1.8879528
693,-0.8349958,-0.65231,3.3191159,5.0,0.5393775,-0.6209348,0.9310345,8.0,0.16666667,7.0,0.09134871,4.0,0.09090909,-0.6,0.4,0.6489157,5.0,1.9137723,0.0,0.0,0.19634955,0.79937,1.2429531,1.8634957
694,-0.8028245,-0.61823887,3.1563103,6.0,0.511423,-0.63999176,0.9310345,7.0,0.16666667,7.0,0.07400639,4.0,0.09090909,-0.6666667,0.36666667,0.6194393,5.0,1.8278787,0.0,0.0,0.19634955,0.7953579,1.1676036,1.8443155
695,-0.75007516,-0.5664732,2.9260588,5.0,0.49696407,-0.63775444,0.9310345,6.0,0.16666667,7.0,0.07271624,4.0,0.09090909,-0.73333335,0.33333334,0.5629386,5.0,1.9421457,0.0,0.0,0.3926991,0.7439806,1.077729,1.854197
696,-0.6961218,-0.51019186,2.4657257,5.0,0.456145,-0.6650898,0.8965517,5.0,0.04,7.0,0.06961071,4.0,0.2,-0.8,0.3,0.4821943,5.0,1.975293,0.0,0.0,0.5890486,0.7539477,0.9615275,1.8309807
697,-0.65640473,-0.46181834,2.0141048,4.0,0.37818944,-0.78699774,0.8965517,4.0,0.054421768,6.0,0.05705804,3.0,0.25,-0.8333333,0.26666668,0.39673817,5.0,1.9863927,0.0,0.0,0.5890486,0.7685135,0.8353399,1.7495273
698,-0.6268461,-0.4033981,1.4849113,3.0,0.2803371,-1.1648072,0.8965517,4.0,0.03292181,6.0,0.047771342,2.0,0.33333334,-0.8666667,0.23333333,0.29877728,5.0,2.0708995,0.0,0.0,0.7853982,0.8760878,0.64197326,1.52355
699,-0.6014804,-0.35470235,1.0415866,2.0,0.17348534,-1.6354051,0.8965517,4.0,0.0051020407,7.0,0.052195456,3.0,1.0,-0.9,0.2,0.22706324,5.0,2.1163158,0.0,0.0,0.9817477,0.6080753,0.5166935,1.3795155
700,0.12674364,-0.12912603,0.6834636,1.0,0.22230926,-4.6745057,1.0,4.0,0.034013607,6.0,0.10497296,2.0,0.25,-0.56666666,0.2,0.22137105,5.0,2.136746,0.0,0.0,1.5707964,0.728635,0.34783813,0.95263684
701,-0.41098577,-0.19375046,1.2520009,6.0,0.2608267,-0.38025492,1.0,7.0,0.07482993,6.0,0.10725419,2.0,0.25,-0.6,0.16666667,0.34651786,5.0,2.1274157,0.0,0.0,0.7853982,1.021678,0.19895492,0.69580203
702,-0.82804066,-0.6309533,1.5304153,5.0,0.23304501,-0.6963845,1.0,6.0,0.04761905,6.0,0.105118,3.0,0.25,-0.6666667,0.26666668,0.4194861,5.0,2.1361284,0.0,0.0,0.7853982,1.072222,0.22528183,0.6632933
703,-0.8312162,-0.6354009,1.6141135,5.0,0.22759843,-0.663868,1.0,5.0,0.020576132,6.0,0.104190096,2.0,0.33333334,-0.73333335,0.46666667,0.40120533,5.0,2.118703,0.0,0.0,0.7853982,0.97954136,0.19350797,0.68151045
704,-0.75850224,-0.5639127,1.5428808,4.0,0.21989973,-0.6388667,1.0,4.0,0.020576132,6.0,0.08724012,2.0,0.33333334,-0.8,0.43333334,0.35726517,5.0,2.0796123,0.0,0.0,0.7853982,0.94646657,0.14720893,0.6858034
705,-0.72920424,-0.53536516,1.5317546,4.0,0.23404852,-0.9446218,1.0,4.0,0.020576132,6.0,0.027910616,2.0,0.33333334,-0.8666667,0.36666667,0.33603922,5.0,2.1274157,0.0,0.0,0.7853982,0.9098523,0.12905243,0.6884587
706,-0.7316338,-0.51523507,1.1129823,4.0,0.14601621,-1.2993468,1.0,4.0,0.032312926,6.0,0.038127232,1.0,0.5,-0.8666667,0.33333334,0.26180562,5.0,2.1658885,0.0,0.0,0.7853982,0.9264503,0.07821426,0.61668664
707,-0.75337666,-0.5120992,0.76650715,4.0,0.124899715,-1.8058399,1.0,4.0,0.011904762,6.0,0.028572164,1.0,0.5,0.1,0.26666668,0.19310485,5.0,2.1658885,0.0,0.0,1.1780972,0.97157943,0.04371693,0.55309844
708,-0.37424645,-0.56136966,0.82406807,4.0,0.45318225,-1.2103598,1.0,4.0,0.05102041,6.0,0.054708302,1.0,0.5,0.06666667,0.2,0.115036696,5.0,2.1658885,0.0,0.0,0.9817477,1.26218,-0.029816851,0.40752435
709,-0.3256396,-0.51046205,0.83130825,4.0,0.46635377,-1.170089,1.0,4.0,0.020408163,6.0,0.054632075,1.0,0.5,0.1,0.3,0.09625135,5.0,2.1658885,0.0,0.0,0.9817477,1.2826749,-0.047973342,0.4125974
710,-1.0001274,-0.8198469,0.85964626,4.0,0.450778,-1.0864888,1.0,4.0,0.015306123,6.0,0.08654951,1.0,0.5,0.033333335,0.4,0.08812073,5.0,2.1454587,0.0,0.0,0.9817477,1.2748917,-0.06431418,0.42299235
711,-0.970279,-0.7919345,0.896079,4.0,0.4240345,-1.0553093,1.0,4.0,0.032312926,6.0,0.06262517,1.0,0.5,-0.033333335,0.4,0.088154286,5.0,2.1454587,0.0,0.0,0.9817477,1.2565594,-0.072484605,0.42758405
712,-0.9481636,-0.41362846,0.9067918,4.0,0.43928182,-1.0492446,1.0,4.0,0.017006803,6.0,0.053223543,1.0,0.5,-0.1,0.33333334,0.095569424,5.0,2.1454587,0.0,0.0,0.9817477,1.2409985,-0.08156285,0.42798263
713,-0.95918137,-0.44048247,0.86819744,4.0,0.34434038,-0.78810906,1.0,4.0,0.025510205,6.0,0.048988357,1.0,0.5,-0.1,0.26666668,0.08003886,5.0,2.1069856,0.0,0.0,0.9817477,1.2721269,-0.06431418,0.44104925
714,-0.99960417,-0.82718784,0.9327082,4.0,0.34434038,-0.9131883,1.0,4.0,0.028911564,6.0,0.04757293,1.0,0.5,-0.13333334,0.2,0.076936394,4.0,2.029422,0.0,0.0,0.9817477,1.265399,-0.045249864,0.44228563
715,-0.9896256,-0.8146181,0.94250363,4.0,0.35751188,-0.94474316,1.0,4.0,0.015306123,6.0,0.050870113,1.0,0.5,-0.06666667,0.13333334,0.084500805,4.0,2.1069856,0.0,0.0,0.9817477,1.2657677,-0.05614376,0.43573716
716,-0.99947226,-0.826724,0.94601285,4.0,0.44526207,-0.88005704,1.0,4.0,0.011904762,6.0,0.048812132,1.0,0.5,-0.06666667,0.06666667,0.08153167,4.0,2.0207093,0.0,0.0,0.9817477,1.2420017,-0.04615769,0.4414357
717,-0.99947226,-0.826724,0.89599335,4.0,0.44934165,-0.9909893,1.0,4.0,0.010204081,6.0,0.048686255,1.0,0.5,-0.13333334,0.06666667,0.08038006,4.0,2.0207093,0.0,0.0,0.9817477,1.2354261,-0.04615769,0.4414357
718,-1.0624238,-0.8894711,0.83020955,4.0,0.43703496,-0.8674682,1.0,5.0,0.015306123,6.0,0.049660545,1.0,0.5,-0.2,0.033333335,0.08828697,4.0,2.1454587,0.0,0.0,0.9817477,1.2452534,-0.018922955,0.44091392
719,-1.1381059,-0.083684295,0.8866333,4.0,0.4289789,-1.0783921,1.0,5.0,0.0051020407,6.0,0.0675895,1.0,0.5,-0.26666668,-0.033333335,0.13110766,4.0,2.1776059,0.0,0.0,0.9817477,1.2438303,0.0064961296,0.43392846
720,-0.5294881,-0.7910035,0.7570687,3.0,0.07566055,1.8799049,1.0,4.0,0.049382716,6.0,0.107245356,1.0,0.33333334,-0.1,-0.06666667,0.19996965,4.0,2.1571758,0.0,0.0,0.9817477,1.0969611,0.10000205,0.70295835
721,-0.46403643,-0.68792206,1.2846116,4.0,0.07313416,0.76547974,1.0,3.0,0.03292181,6.0,0.10100265,2.0,0.33333334,0.96666664,-0.1,0.34254205,4.0,2.118703,0.0,0.0,0.9817477,0.9377207,0.22528183,0.9488369
722,-0.42857632,-0.6504499,1.0328647,4.0,0.10813815,-1.9921368,1.0,4.0,0.025510205,6.0,0.106000945,1.0,0.5,0.9,-0.13333334,0.27656296,4.0,2.1658885,0.0,0.0,0.9817477,1.081375,0.19532362,0.9574414
723,-0.38058951,-0.60267913,1.0450147,2.0,0.12528755,-1.9962134,0.9655172,5.0,0.0051020407,6.0,0.10673628,1.0,0.5,0.8333333,-0.1,0.22879615,4.0,2.013766,0.0,0.0,0.9817477,1.1978451,0.14902458,0.95650995
724,-0.3429486,-0.56402284,1.0889246,3.0,0.125112,-1.9352976,0.9310345,5.0,0.020408163,6.0,0.1473859,1.0,0.5,0.76666665,-0.033333335,0.21465087,4.0,2.0207093,0.0,0.0,0.9817477,1.2241012,0.11452724,0.960903
725,-0.35067317,-0.5724502,1.0916477,4.0,0.125112,-1.9530269,0.9310345,5.0,0.020408163,4.0,0.14721046,1.0,0.5,0.7,-0.033333335,0.20365442,4.0,2.0002794,0.0,0.0,0.9817477,1.2293756,0.12088201,0.957858
726,-0.36453643,-0.5872558,1.1001537,4.0,0.125112,-1.9822981,0.9310345,5.0,0.020408163,6.0,0.14500144,1.0,0.5,0.6333333,-0.06666667,0.19412827,4.0,2.136746,0.0,0.0,0.9817477,1.2330067,0.13268374,0.9538054
