product_id,baseline,baseline_mae,baseline_seed,graph2vec_lstm_mae,graph2vec_lstm_seed,graph2vec_lstm_pct_improvement,gcn_lstm_mae,gcn_lstm_seed,gcn_lstm_pct_improvement,gat_lstm_mae,gat_lstm_seed,gat_lstm_pct_improvement,best_hybrid,best_hybrid_mae,best_hybrid_beats_baseline,best_hybrid_pct_improvement
911753,lstm_baseline,17.88097623438617,618626816,18.72096756081176,555555,-4.6976815774199014,22.772099077312,907969,-27.353779675183006,19.35070237303092,213626,-8.219496068779392,graph2vec_lstm,18.72096756081176,False,-4.6976815774199014
912509,lstm_baseline,7.935670248823228,555555,8.010915169139313,555555,-0.9481860757412798,8.565063401764514,13451285,-7.931190853533988,8.850270609450495,618626816,-11.525181011180408,graph2vec_lstm,8.010915169139313,False,-0.9481860757412798
915640,lstm_baseline,8.520186280892565,26008,7.197464462978388,1000,15.524564537755742,6.746048752778496,213626,20.822755156102208,6.526257745580735,23616558,23.402405411997027,gat_lstm,6.526257745580735,True,23.402405411997027
916110,lstm_baseline,6.4066863215826695,1000,6.554698632433524,13451285,-2.310278721657326,6.434288267995797,907969,-0.4308303080196467,6.294432908101799,1000,1.7521290702607772,gat_lstm,6.294432908101799,True,1.7521290702607772
918537,lstm_baseline,7.619524385414872,23616558,7.962999854991638,42,-4.507833457876187,7.925660438786924,213626,-4.017784285303307,8.086670059004641,23616558,-6.130903320999527,gcn_lstm,7.925660438786924,False,-4.017784285303307
919137,lstm_baseline,14.90055376778241,618626816,15.18355294146569,5219788,-1.8992527263998267,14.422238454320071,1000,3.210050585479178,17.078351828007918,5219788,-14.61555116786522,gcn_lstm,14.422238454320071,True,3.210050585479178
921558,lstm_baseline,4.521470811631945,213626,4.134360431845671,907969,8.561602980835184,4.143210791294871,5219788,8.365862262429317,4.136782802008336,907969,8.508028153890967,graph2vec_lstm,4.134360431845671,True,8.561602980835184
932812,lstm_baseline,10.816921869913736,23616558,10.701692506378771,907969,1.0652694446787567,10.492887372284931,618626816,2.9956257568068123,10.739055172290678,618626816,0.7198600355951279,gcn_lstm,10.492887372284931,True,2.9956257568068123
933442,lstm_baseline,13.744021997537487,13451285,14.66252401256873,555555,-6.682920146634006,15.250688403260474,5219788,-10.962339888519793,14.191212292590173,23616558,-3.253707649280599,gat_lstm,14.191212292590173,False,-3.253707649280599
933457,lstm_baseline,12.429517365748586,907969,12.39678493901795,13451285,0.26334430989923285,12.775314979303896,907969,-2.782067906419346,12.851659301059698,1000,-3.3962858161684375,graph2vec_lstm,12.39678493901795,True,0.26334430989923285
936693,lstm_baseline,4.977462061090408,13451285,4.816272810393689,5219788,3.2383823064521366,4.701725080901501,26008,5.539710334396837,4.6653780345044105,907969,6.269942849501698,gat_lstm,4.6653780345044105,True,6.269942849501698
