product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,enable_edges,enable_second_degree,rmse,mae,bias,r2_score,pocid,train_time,infer_time
360,6269,42,no_emb,15,1,,,,,6.044672299900757,4.927542308187173,0.4517872726995181,-0.03168380482467503,0.506578947368421,8.4839,0.028
360,6269,1000,no_emb,15,1,,,,,5.973567854769524,4.892672535445955,0.6824186715035657,-0.007554838345214865,0.5394736842105263,7.6795,0.025
360,6269,26008,no_emb,15,1,,,,,5.821358886565418,4.6924724150327295,0.010665001432880078,0.04313682945036135,0.5394736842105263,7.3957,0.025
360,6269,907969,no_emb,15,1,,,,,6.0036248432769925,4.904569493010153,0.24948897198134778,-0.017719702814233962,0.5197368421052632,7.5849,0.024
453,6269,42,no_emb,15,1,,,,,3.812490916614565,3.0751124632124807,0.20543967352973092,0.15895408981706483,0.5526315789473685,6.9999,0.024
453,6269,1000,no_emb,15,1,,,,,3.872926237008248,3.1166429492383223,0.5157653071911507,0.13207835531192946,0.5789473684210527,7.2702,0.028
453,6269,26008,no_emb,15,1,,,,,3.9646417921668395,3.2347335842699785,0.9544374833699145,0.0904847668283768,0.5855263157894737,7.2862,0.025
453,6269,907969,no_emb,15,1,,,,,3.9010642328556653,3.1428124709846146,0.620360258942336,0.11942110895644487,0.5723684210526315,7.4098,0.028
457,6269,42,no_emb,15,1,,,,,9.456448692663216,7.732888610777902,5.6471897729374225,-1.9225274778409909,0.47368421052631576,9.7203,0.025
457,6269,1000,no_emb,15,1,,,,,11.781472147230192,9.741845557916593,7.982694077555066,-3.5362980738473526,0.5394736842105263,13.7318,0.027
457,6269,26008,no_emb,15,1,,,,,8.98877756249421,7.319136125784294,4.198425664816027,-1.6406067486413018,0.5131578947368421,11.0174,0.028
457,6269,907969,no_emb,15,1,,,,,10.890209403927793,9.046997957905523,7.354246032052959,-2.875921061301021,0.5263157894736842,12.2162,0.026
485,6269,42,no_emb,15,1,,,,,4.043721599487765,3.1759213909409403,1.0237057354130776,-0.5028408866628546,0.5460526315789473,29.718,0.028
485,6269,1000,no_emb,15,1,,,,,3.6745302586545194,2.9271943426258815,1.0237276658074919,-0.2409496545098151,0.5,10.0868,0.027
485,6269,26008,no_emb,15,1,,,,,3.84070106050723,3.0269995345642755,0.7312840099866483,-0.3557247267330823,0.48026315789473684,11.9475,0.026
485,6269,907969,no_emb,15,1,,,,,3.8810676580239103,3.064711463802001,1.3445226380638047,-0.38437240564903585,0.4868421052631579,13.8081,0.028
487,6269,42,no_emb,15,1,,,,,2.307199998861778,1.8451517126918617,-0.058185451170977426,0.02116092597553121,0.4473684210526316,7.1483,0.025
487,6269,1000,no_emb,15,1,,,,,2.3422673364421938,1.8620404439424378,0.3375406528220457,-0.008820121834318462,0.4407894736842105,6.9076,0.027
487,6269,26008,no_emb,15,1,,,,,2.3377921435574156,1.8693076247483298,0.16659197152829638,-0.004968852043625294,0.42105263157894735,7.0791,0.025
487,6269,907969,no_emb,15,1,,,,,2.3246756227542775,1.8496387328197754,0.15579451221266602,0.006276558279282862,0.40789473684210525,7.0129,0.026
498,6269,42,no_emb,15,1,,,,,3.518867036805816,2.626084428986693,0.2713352566451029,-0.10477643037930551,0.40131578947368424,8.9777,0.028
498,6269,1000,no_emb,15,1,,,,,3.3857241124081887,2.5444604349292184,0.1493070174276439,-0.02275548980026687,0.42105263157894735,8.1284,0.027
498,6269,26008,no_emb,15,1,,,,,3.3015062041113237,2.5750122868936827,0.12118080511591793,0.02749258399083654,0.4605263157894737,7.3685,0.027
498,6269,907969,no_emb,15,1,,,,,3.315327352695136,2.5605273087040272,0.5317471841581507,0.019333093652217914,0.4605263157894737,7.6277,0.027
513,6269,42,no_emb,15,1,,,,,6.632317848497547,4.9107142320645405,0.770347747148252,0.11847730007852797,0.4407894736842105,7.7937,0.025
513,6269,1000,no_emb,15,1,,,,,6.858121424377536,4.744544838378632,0.32768208957185935,0.05743094418415551,0.3815789473684211,6.7974,0.024
513,6269,26008,no_emb,15,1,,,,,7.0249875365988945,4.6450824955709615,-0.48870909291934345,0.011005323636454234,0.4276315789473684,6.8137,0.024
513,6269,907969,no_emb,15,1,,,,,6.718164589900781,4.876174782226288,0.6984676056438022,0.09550927719130509,0.40789473684210525,7.3528,0.028
596,6269,42,no_emb,15,1,,,,,4.374024872439663,3.10941453589723,0.211804348171926,0.13708511802284085,0.46710526315789475,7.5645,0.024
596,6269,1000,no_emb,15,1,,,,,4.569003854917757,3.128097214632564,0.08191645447335212,0.05843889185536355,0.4605263157894737,6.9403,0.026
596,6269,26008,no_emb,15,1,,,,,4.478408736527935,3.1985478925159554,0.2922399879670611,0.09540763240485695,0.4407894736842105,7.1844,0.0271
596,6269,907969,no_emb,15,1,,,,,4.538236140611942,3.373778979957493,0.8926770996813681,0.07107715745379561,0.48026315789473684,7.04,0.029
612,6269,42,no_emb,15,1,,,,,2.2959014898141743,1.9125868391756917,0.6505639703055612,-0.23672169006597432,0.3684210526315789,8.0636,0.025
612,6269,1000,no_emb,15,1,,,,,2.1562152590647607,1.8338778341322943,0.5637628998047386,-0.09081150073471767,0.3684210526315789,7.0005,0.024
612,6269,26008,no_emb,15,1,,,,,2.1152439419101645,1.8151253460863837,0.17110412426633773,-0.04975124344052695,0.34868421052631576,6.7848,0.023
612,6269,907969,no_emb,15,1,,,,,2.108836189728695,1.8055329953922945,0.4323890544230642,-0.043400810514130805,0.4144736842105263,6.8945,0.026
624,6269,42,no_emb,15,1,,,,,2.800606223177362,2.2029686487383313,-0.5253388384004044,-0.0319932025684897,0.506578947368421,7.3336,0.025
624,6269,1000,no_emb,15,1,,,,,2.87563619518192,2.2634079871224424,-0.8018819159931607,-0.08802937421724866,0.47368421052631576,7.5754,0.025
624,6269,26008,no_emb,15,1,,,,,2.9995082891054654,2.354519285115541,-1.1854184420864566,-0.18378510346480748,0.5,7.4953,0.025
624,6269,907969,no_emb,15,1,,,,,3.075557931065607,2.4542557934871296,-1.1109346477375701,-0.24457353357833056,0.4868421052631579,7.6715,0.024
