seed,fp,product_id,n_test,rmse,mae,bias,r2,pocid,score
42,a6ce02c89c,640,153,7.575347674321152,5.845007388517748,-4.116129902940171,-0.36796423933467204,0.46710526315789475,6.277958160025055
42,a6ce02c89c,676,153,2.70888025580486,2.1446500147869383,0.7280349926231733,-0.4708612052209571,0.40131578947368424,2.072611379754958
42,a6ce02c89c,688,153,5.087328262854008,4.429822399140963,1.8686515628512388,-0.1544941333837606,0.35526315789473684,4.118282621925054
42,a6ce02c89c,691,153,4.562109941818716,3.7400750485705396,-0.7224957617669324,-0.05118609975993671,0.4144736842105263,3.396697673493726
42,a6ce02c89c,692,153,4.818581561101148,3.6931929574682822,-1.3337442175625196,-0.09682050953968924,0.46710526315789475,3.6660250743082745
42,a6ce02c89c,703,153,4.146976312332826,2.872246378874467,-0.6464849403675865,0.05810760152318595,0.46710526315789475,2.953170985976926
42,a6ce02c89c,706,153,3.9541750742315367,3.1880395525421195,0.056751627158495334,0.004900760661013193,0.4934210526315789,2.7882853320409224
42,a6ce02c89c,742,153,4.252806238455283,3.220870398423251,-0.3039943476517995,0.08042444082415268,0.4934210526315789,3.0076193057464042
42,a6ce02c89c,779,153,3.325884197946444,2.8076460585485097,1.415524780945061,-0.08988310192601379,0.47368421052631576,2.7187348088466146
42,a6ce02c89c,786,153,5.519118160422943,4.4008351978328495,-2.1358346940060846,-0.15124530701099226,0.4605263157894737,4.393726553171205
42,a6ce02c89c,808,153,5.541525844546621,4.623944217083501,1.5866242016063017,-0.05556947575869531,0.4144736842105263,4.323405026945761
42,a6ce02c89c,809,153,3.257201187831139,2.499326238445207,0.0506979601055968,0.027113796982078497,0.506578947368421,2.2661066435532704
42,a6ce02c89c,903,153,5.953325246893944,4.607805192860123,0.9197781662535823,0.08944437353226864,0.5657894736842105,4.358558463225399
42,a6ce02c89c,904,153,18.48295227966081,10.017614343684484,-7.362966948767114,-0.09017668642287835,0.5921052631578947,13.586621462943306
42,a6ce02c89c,905,153,2.8333717953145325,2.32041266424204,1.2884859929676928,-0.11984168407599705,0.48026315789473684,2.3189105619596995
42,a6ce02c89c,920,153,4.288758921605571,3.374178084672666,0.08338137311873094,-0.008824485430924733,0.5657894736842105,3.008769325250635
42,a6ce02c89c,940,153,3.9290561069605543,2.9041172199779086,-0.8615416463683633,-0.0017686343038298968,0.506578947368421,2.9059427700668454
42,a6ce02c89c,942,153,4.142906482743977,3.305924659217495,-0.9330858119270381,-0.07645438846706565,0.3815789473684211,3.1312058591581216
42,a6ce02c89c,980,153,3.619746015256663,2.9875955569977855,0.16043811062582178,0.0457115351695635,0.5328947368421053,2.5968814245342333
42,a6ce02c89c,1042,153,2.6498561974574417,2.189122930850858,0.8744350352318458,-0.09980102326684337,0.42105263157894735,2.090817590249397
42,a6ce02c89c,1051,153,3.43053026731396,2.642908976942885,-0.16840386371207394,-0.03481971321175292,0.4473684210526316,2.4180933438207197
42,a6ce02c89c,1165,153,4.695293492361888,4.028774951213325,1.5754438679592282,-0.07505111416739929,0.45394736842105265,3.748701450974082
42,a6ce02c89c,1176,153,3.5880399292854057,2.684560306759831,-0.05392602957736433,-0.022946358462205607,0.3815789473684211,2.478641548727002
42,a6ce02c89c,1181,153,4.257716380609222,3.4824328973791956,-0.4373048226428188,-0.03003945458673063,0.39473684210526316,3.1087926203101146
42,a6ce02c89c,1182,153,4.9573916186911,3.932407634807568,-2.113219129980779,-0.2263766839777417,0.5328947368421053,3.9901025005426365
42,a6ce02c89c,1241,153,2.662660050154924,2.2752250070665396,1.8431304401042414,-0.7663277748600907,0.5,2.360918886870157
42,a6ce02c89c,1260,153,21.977670717814192,10.78301624393736,-8.43271590769291,-0.025153605765395826,0.40131578947368424,15.792768396814663
42,a6ce02c89c,1267,153,2.625351571131679,2.178659240015192,0.9384870544757719,-0.1828874680620829,0.4934210526315789,2.0919623591885803
42,a6ce02c89c,1274,153,2.276104647111619,1.9358278675601372,0.48493308822313946,-0.16683559954388527,0.3815789473684211,1.7432425625016288
42,a6ce02c89c,1325,153,7.991779903594635,6.095482407831678,-1.8270611634441452,0.005591734281256144,0.5460526315789473,5.9765258446162735
42,a6ce02c89c,1327,153,3.915326785946674,2.8955352189494112,-1.3405362881866156,0.018368821489312293,0.5197368421052632,3.0166812697573437
42,a6ce02c89c,1419,153,3.2462274364163783,2.8372850979075714,2.260972141440398,-1.0216343613969108,0.3881578947368421,2.8976780280451813
42,a6ce02c89c,1425,153,2.0196416765306355,1.818914350730921,0.9844051096953598,-0.2983275197089357,0.45394736842105265,1.710650703371888
42,a6ce02c89c,1427,153,2.4175331113894836,1.880088499363731,-0.5929126519393297,-0.06890254748075453,0.42105263157894735,1.8270168435205068
42,a6ce02c89c,1429,153,5.185260945943789,4.533821085699244,4.092350853814019,-1.4598663737811846,0.5921052631578947,4.74917345785021
42,a6ce02c89c,1433,153,3.093222204246038,2.3591364068922656,0.29090577480839747,0.18104418203926875,0.5921052631578947,2.209121647548185
42,a6ce02c89c,1438,153,2.201874260615851,1.670998254924818,-0.08552906180129331,0.011025895134971875,0.4144736842105263,1.5400689594894532
42,a6ce02c89c,1444,153,2.3998635602726246,1.9941852329895386,-0.26615843931639116,-0.07399316215309426,0.3355263157894737,1.7650176982127948
42,a6ce02c89c,1445,153,3.5374729377362923,2.664264116996254,-1.4043628735090392,-0.13960641361588566,0.48026315789473684,2.785893216494469
42,a6ce02c89c,1451,153,3.028714583889095,2.465213917828853,0.7939305169130463,-0.12200277727384923,0.3815789473684211,2.3291434006300227
42,a6ce02c89c,1462,153,2.30032795634706,1.7991017126569562,0.44459307661243513,-0.07090057160453944,0.40789473684210525,1.7110876754908777
