product_id,store_id,seed,metric,window_size,step_size,threshold,percentile,ablate_z,step,n_nodes,src_node,tgt_node,edge_weight
278,6269,42,spearman,15,1,0.82,,False,95,18,13,14,0.8498256206512451
278,6269,42,spearman,15,1,0.82,,False,95,18,14,13,0.8498256206512451
278,6269,42,spearman,15,1,0.82,,False,95,18,13,16,0.9116502404212952
278,6269,42,spearman,15,1,0.82,,False,95,18,16,13,0.9116502404212952
278,6269,42,spearman,15,1,0.82,,False,95,18,13,17,0.8898839354515076
278,6269,42,spearman,15,1,0.82,,False,95,18,17,13,0.8898839354515076
278,6269,42,spearman,15,1,0.82,,False,95,18,14,17,0.9559844732284546
278,6269,42,spearman,15,1,0.82,,False,95,18,17,14,0.9559844732284546
278,6269,42,spearman,15,1,0.82,,False,96,25,0,1,0.8561276197433472
278,6269,42,spearman,15,1,0.82,,False,96,25,1,0,0.8561276197433472
278,6269,42,spearman,15,1,0.82,,False,96,25,0,2,0.8734002113342285
278,6269,42,spearman,15,1,0.82,,False,96,25,2,0,0.8734002113342285
278,6269,42,spearman,15,1,0.82,,False,96,25,0,3,0.9281315803527832
278,6269,42,spearman,15,1,0.82,,False,96,25,3,0,0.9281315803527832
278,6269,42,spearman,15,1,0.82,,False,96,25,0,4,0.8264757394790649
278,6269,42,spearman,15,1,0.82,,False,96,25,4,0,0.8264757394790649
278,6269,42,spearman,15,1,0.82,,False,96,25,0,5,0.8273702263832092
278,6269,42,spearman,15,1,0.82,,False,96,25,5,0,0.8273702263832092
278,6269,42,spearman,15,1,0.82,,False,96,25,0,6,0.8404244184494019
278,6269,42,spearman,15,1,0.82,,False,96,25,6,0,0.8404244184494019
278,6269,42,spearman,15,1,0.82,,False,96,25,0,7,0.9262110590934753
278,6269,42,spearman,15,1,0.82,,False,96,25,7,0,0.9262110590934753
278,6269,42,spearman,15,1,0.82,,False,96,25,0,8,0.8314669728279114
278,6269,42,spearman,15,1,0.82,,False,96,25,8,0,0.8314669728279114
278,6269,42,spearman,15,1,0.82,,False,96,25,0,9,0.8545836210250854
278,6269,42,spearman,15,1,0.82,,False,96,25,9,0,0.8545836210250854
278,6269,42,spearman,15,1,0.82,,False,96,25,0,10,0.8272009491920471
278,6269,42,spearman,15,1,0.82,,False,96,25,10,0,0.8272009491920471
278,6269,42,spearman,15,1,0.82,,False,96,25,0,11,0.9516993761062622
278,6269,42,spearman,15,1,0.82,,False,96,25,11,0,0.9516993761062622
278,6269,42,spearman,15,1,0.82,,False,96,25,0,12,0.862503170967102
278,6269,42,spearman,15,1,0.82,,False,96,25,12,0,0.862503170967102
278,6269,42,spearman,15,1,0.82,,False,96,25,0,13,0.8313931226730347
278,6269,42,spearman,15,1,0.82,,False,96,25,13,0,0.8313931226730347
278,6269,42,spearman,15,1,0.82,,False,96,25,0,14,0.8497018814086914
278,6269,42,spearman,15,1,0.82,,False,96,25,14,0,0.8497018814086914
278,6269,42,spearman,15,1,0.82,,False,96,25,0,15,0.8734691739082336
278,6269,42,spearman,15,1,0.82,,False,96,25,15,0,0.8734691739082336
278,6269,42,spearman,15,1,0.82,,False,96,25,0,16,0.8208984136581421
278,6269,42,spearman,15,1,0.82,,False,96,25,16,0,0.8208984136581421
278,6269,42,spearman,15,1,0.82,,False,96,25,0,17,0.8397495746612549
278,6269,42,spearman,15,1,0.82,,False,96,25,17,0,0.8397495746612549
278,6269,42,spearman,15,1,0.82,,False,96,25,0,18,0.84574294090271
278,6269,42,spearman,15,1,0.82,,False,96,25,18,0,0.84574294090271
278,6269,42,spearman,15,1,0.82,,False,96,25,0,19,0.8840345740318298
278,6269,42,spearman,15,1,0.82,,False,96,25,19,0,0.8840345740318298
278,6269,42,spearman,15,1,0.82,,False,96,25,0,20,0.8238663077354431
278,6269,42,spearman,15,1,0.82,,False,96,25,20,0,0.8238663077354431
278,6269,42,spearman,15,1,0.82,,False,96,25,0,21,0.8784011602401733
278,6269,42,spearman,15,1,0.82,,False,96,25,21,0,0.8784011602401733
278,6269,42,spearman,15,1,0.82,,False,96,25,0,22,0.864602267742157
278,6269,42,spearman,15,1,0.82,,False,96,25,22,0,0.864602267742157
278,6269,42,spearman,15,1,0.82,,False,96,25,0,23,0.8221629858016968
278,6269,42,spearman,15,1,0.82,,False,96,25,23,0,0.8221629858016968
278,6269,42,spearman,15,1,0.82,,False,96,25,0,24,0.8413991332054138
278,6269,42,spearman,15,1,0.82,,False,96,25,24,0,0.8413991332054138
278,6269,42,spearman,15,1,0.82,,False,96,25,1,4,0.8309473991394043
278,6269,42,spearman,15,1,0.82,,False,96,25,4,1,0.8309473991394043
278,6269,42,spearman,15,1,0.82,,False,96,25,1,7,0.8343896269798279
278,6269,42,spearman,15,1,0.82,,False,96,25,7,1,0.8343896269798279
278,6269,42,spearman,15,1,0.82,,False,96,25,1,8,0.8258159160614014
278,6269,42,spearman,15,1,0.82,,False,96,25,8,1,0.8258159160614014
278,6269,42,spearman,15,1,0.82,,False,96,25,1,10,0.8463877439498901
278,6269,42,spearman,15,1,0.82,,False,96,25,10,1,0.8463877439498901
278,6269,42,spearman,15,1,0.82,,False,96,25,1,11,0.8300480842590332
278,6269,42,spearman,15,1,0.82,,False,96,25,11,1,0.8300480842590332
278,6269,42,spearman,15,1,0.82,,False,96,25,1,17,0.8217905759811401
278,6269,42,spearman,15,1,0.82,,False,96,25,17,1,0.8217905759811401
278,6269,42,spearman,15,1,0.82,,False,96,25,1,21,0.854168176651001
278,6269,42,spearman,15,1,0.82,,False,96,25,21,1,0.854168176651001
278,6269,42,spearman,15,1,0.82,,False,96,25,2,19,0.9180126786231995
278,6269,42,spearman,15,1,0.82,,False,96,25,19,2,0.9180126786231995
278,6269,42,spearman,15,1,0.82,,False,96,25,2,22,0.8982680439949036
278,6269,42,spearman,15,1,0.82,,False,96,25,22,2,0.8982680439949036
278,6269,42,spearman,15,1,0.82,,False,96,25,2,24,0.8362433910369873
278,6269,42,spearman,15,1,0.82,,False,96,25,24,2,0.8362433910369873
278,6269,42,spearman,15,1,0.82,,False,96,25,3,4,0.903872549533844
278,6269,42,spearman,15,1,0.82,,False,96,25,4,3,0.903872549533844
278,6269,42,spearman,15,1,0.82,,False,96,25,3,5,0.8903953433036804
278,6269,42,spearman,15,1,0.82,,False,96,25,5,3,0.8903953433036804
278,6269,42,spearman,15,1,0.82,,False,96,25,3,6,0.8704767823219299
278,6269,42,spearman,15,1,0.82,,False,96,25,6,3,0.8704767823219299
278,6269,42,spearman,15,1,0.82,,False,96,25,3,7,0.9602186679840088
278,6269,42,spearman,15,1,0.82,,False,96,25,7,3,0.9602186679840088
278,6269,42,spearman,15,1,0.82,,False,96,25,3,9,0.8214611411094666
278,6269,42,spearman,15,1,0.82,,False,96,25,9,3,0.8214611411094666
278,6269,42,spearman,15,1,0.82,,False,96,25,3,11,0.9308270215988159
278,6269,42,spearman,15,1,0.82,,False,96,25,11,3,0.9308270215988159
278,6269,42,spearman,15,1,0.82,,False,96,25,3,15,0.8519700765609741
278,6269,42,spearman,15,1,0.82,,False,96,25,15,3,0.8519700765609741
278,6269,42,spearman,15,1,0.82,,False,96,25,3,16,0.8318278789520264
278,6269,42,spearman,15,1,0.82,,False,96,25,16,3,0.8318278789520264
278,6269,42,spearman,15,1,0.82,,False,96,25,3,17,0.881300687789917
278,6269,42,spearman,15,1,0.82,,False,96,25,17,3,0.881300687789917
278,6269,42,spearman,15,1,0.82,,False,96,25,3,18,0.8342356085777283
278,6269,42,spearman,15,1,0.82,,False,96,25,18,3,0.8342356085777283
278,6269,42,spearman,15,1,0.82,,False,96,25,3,21,0.9248903393745422
278,6269,42,spearman,15,1,0.82,,False,96,25,21,3,0.9248903393745422
278,6269,42,spearman,15,1,0.82,,False,96,25,3,23,0.8348416090011597
278,6269,42,spearman,15,1,0.82,,False,96,25,23,3,0.8348416090011597
278,6269,42,spearman,15,1,0.82,,False,96,25,4,5,0.8372092247009277
278,6269,42,spearman,15,1,0.82,,False,96,25,5,4,0.8372092247009277
278,6269,42,spearman,15,1,0.82,,False,96,25,4,7,0.8353001475334167
278,6269,42,spearman,15,1,0.82,,False,96,25,7,4,0.8353001475334167
278,6269,42,spearman,15,1,0.82,,False,96,25,4,11,0.865831732749939
278,6269,42,spearman,15,1,0.82,,False,96,25,11,4,0.865831732749939
278,6269,42,spearman,15,1,0.82,,False,96,25,4,15,0.837300717830658
278,6269,42,spearman,15,1,0.82,,False,96,25,15,4,0.837300717830658
278,6269,42,spearman,15,1,0.82,,False,96,25,4,16,0.9226105809211731
278,6269,42,spearman,15,1,0.82,,False,96,25,16,4,0.9226105809211731
278,6269,42,spearman,15,1,0.82,,False,96,25,4,17,0.961504340171814
278,6269,42,spearman,15,1,0.82,,False,96,25,17,4,0.961504340171814
278,6269,42,spearman,15,1,0.82,,False,96,25,4,21,0.9315556883811951
278,6269,42,spearman,15,1,0.82,,False,96,25,21,4,0.9315556883811951
278,6269,42,spearman,15,1,0.82,,False,96,25,4,23,0.8775696158409119
278,6269,42,spearman,15,1,0.82,,False,96,25,23,4,0.8775696158409119
278,6269,42,spearman,15,1,0.82,,False,96,25,5,6,0.822389543056488
278,6269,42,spearman,15,1,0.82,,False,96,25,6,5,0.822389543056488
278,6269,42,spearman,15,1,0.82,,False,96,25,5,7,0.8307995796203613
278,6269,42,spearman,15,1,0.82,,False,96,25,7,5,0.8307995796203613
278,6269,42,spearman,15,1,0.82,,False,96,25,5,11,0.9203934669494629
278,6269,42,spearman,15,1,0.82,,False,96,25,11,5,0.9203934669494629
278,6269,42,spearman,15,1,0.82,,False,96,25,5,13,0.8475366830825806
278,6269,42,spearman,15,1,0.82,,False,96,25,13,5,0.8475366830825806
278,6269,42,spearman,15,1,0.82,,False,96,25,5,15,0.8526723384857178
278,6269,42,spearman,15,1,0.82,,False,96,25,15,5,0.8526723384857178
278,6269,42,spearman,15,1,0.82,,False,96,25,5,17,0.881826639175415
278,6269,42,spearman,15,1,0.82,,False,96,25,17,5,0.881826639175415
278,6269,42,spearman,15,1,0.82,,False,96,25,5,18,0.9049360156059265
278,6269,42,spearman,15,1,0.82,,False,96,25,18,5,0.9049360156059265
278,6269,42,spearman,15,1,0.82,,False,96,25,5,21,0.8225438594818115
278,6269,42,spearman,15,1,0.82,,False,96,25,21,5,0.8225438594818115
278,6269,42,spearman,15,1,0.82,,False,96,25,5,23,0.8847188949584961
278,6269,42,spearman,15,1,0.82,,False,96,25,23,5,0.8847188949584961
278,6269,42,spearman,15,1,0.82,,False,96,25,6,7,0.8720522522926331
278,6269,42,spearman,15,1,0.82,,False,96,25,7,6,0.8720522522926331
278,6269,42,spearman,15,1,0.82,,False,96,25,6,9,0.8416376113891602
278,6269,42,spearman,15,1,0.82,,False,96,25,9,6,0.8416376113891602
278,6269,42,spearman,15,1,0.82,,False,96,25,6,11,0.902644693851471
278,6269,42,spearman,15,1,0.82,,False,96,25,11,6,0.902644693851471
278,6269,42,spearman,15,1,0.82,,False,96,25,7,9,0.8518550395965576
278,6269,42,spearman,15,1,0.82,,False,96,25,9,7,0.8518550395965576
278,6269,42,spearman,15,1,0.82,,False,96,25,7,11,0.9208104014396667
278,6269,42,spearman,15,1,0.82,,False,96,25,11,7,0.9208104014396667
278,6269,42,spearman,15,1,0.82,,False,96,25,7,20,0.820447564125061
278,6269,42,spearman,15,1,0.82,,False,96,25,20,7,0.820447564125061
278,6269,42,spearman,15,1,0.82,,False,96,25,7,21,0.8857665061950684
278,6269,42,spearman,15,1,0.82,,False,96,25,21,7,0.8857665061950684
278,6269,42,spearman,15,1,0.82,,False,96,25,7,22,0.8418792486190796
278,6269,42,spearman,15,1,0.82,,False,96,25,22,7,0.8418792486190796
278,6269,42,spearman,15,1,0.82,,False,96,25,8,17,0.8267004489898682
278,6269,42,spearman,15,1,0.82,,False,96,25,17,8,0.8267004489898682
278,6269,42,spearman,15,1,0.82,,False,96,25,8,23,0.8729023933410645
278,6269,42,spearman,15,1,0.82,,False,96,25,23,8,0.8729023933410645
278,6269,42,spearman,15,1,0.82,,False,96,25,8,24,0.8513460159301758
278,6269,42,spearman,15,1,0.82,,False,96,25,24,8,0.8513460159301758
278,6269,42,spearman,15,1,0.82,,False,96,25,9,11,0.8725370764732361
278,6269,42,spearman,15,1,0.82,,False,96,25,11,9,0.8725370764732361
278,6269,42,spearman,15,1,0.82,,False,96,25,9,14,0.8798587918281555
278,6269,42,spearman,15,1,0.82,,False,96,25,14,9,0.8798587918281555
278,6269,42,spearman,15,1,0.82,,False,96,25,9,20,0.8641089200973511
278,6269,42,spearman,15,1,0.82,,False,96,25,20,9,0.8641089200973511
278,6269,42,spearman,15,1,0.82,,False,96,25,10,15,0.8322808742523193
278,6269,42,spearman,15,1,0.82,,False,96,25,15,10,0.8322808742523193
278,6269,42,spearman,15,1,0.82,,False,96,25,11,12,0.8425922989845276
278,6269,42,spearman,15,1,0.82,,False,96,25,12,11,0.8425922989845276
278,6269,42,spearman,15,1,0.82,,False,96,25,11,13,0.8753395080566406
278,6269,42,spearman,15,1,0.82,,False,96,25,13,11,0.8753395080566406
278,6269,42,spearman,15,1,0.82,,False,96,25,11,15,0.9069250822067261
278,6269,42,spearman,15,1,0.82,,False,96,25,15,11,0.9069250822067261
278,6269,42,spearman,15,1,0.82,,False,96,25,11,16,0.854202389717102
278,6269,42,spearman,15,1,0.82,,False,96,25,16,11,0.854202389717102
278,6269,42,spearman,15,1,0.82,,False,96,25,11,17,0.8871981501579285
278,6269,42,spearman,15,1,0.82,,False,96,25,17,11,0.8871981501579285
278,6269,42,spearman,15,1,0.82,,False,96,25,11,18,0.8520210385322571
278,6269,42,spearman,15,1,0.82,,False,96,25,18,11,0.8520210385322571
278,6269,42,spearman,15,1,0.82,,False,96,25,11,20,0.8210089802742004
278,6269,42,spearman,15,1,0.82,,False,96,25,20,11,0.8210089802742004
278,6269,42,spearman,15,1,0.82,,False,96,25,11,21,0.868490993976593
278,6269,42,spearman,15,1,0.82,,False,96,25,21,11,0.868490993976593
278,6269,42,spearman,15,1,0.82,,False,96,25,11,23,0.8686330914497375
278,6269,42,spearman,15,1,0.82,,False,96,25,23,11,0.8686330914497375
278,6269,42,spearman,15,1,0.82,,False,96,25,12,13,0.9111083149909973
278,6269,42,spearman,15,1,0.82,,False,96,25,13,12,0.9111083149909973
278,6269,42,spearman,15,1,0.82,,False,96,25,12,16,0.8488287925720215
278,6269,42,spearman,15,1,0.82,,False,96,25,16,12,0.8488287925720215
278,6269,42,spearman,15,1,0.82,,False,96,25,12,19,0.8431207537651062
278,6269,42,spearman,15,1,0.82,,False,96,25,19,12,0.8431207537651062
278,6269,42,spearman,15,1,0.82,,False,96,25,12,22,0.8257079720497131
278,6269,42,spearman,15,1,0.82,,False,96,25,22,12,0.8257079720497131
278,6269,42,spearman,15,1,0.82,,False,96,25,13,15,0.87038254737854
278,6269,42,spearman,15,1,0.82,,False,96,25,15,13,0.87038254737854
278,6269,42,spearman,15,1,0.82,,False,96,25,13,17,0.8779188394546509
278,6269,42,spearman,15,1,0.82,,False,96,25,17,13,0.8779188394546509
278,6269,42,spearman,15,1,0.82,,False,96,25,13,23,0.8297544717788696
278,6269,42,spearman,15,1,0.82,,False,96,25,23,13,0.8297544717788696
278,6269,42,spearman,15,1,0.82,,False,96,25,15,17,0.8760615587234497
278,6269,42,spearman,15,1,0.82,,False,96,25,17,15,0.8760615587234497
278,6269,42,spearman,15,1,0.82,,False,96,25,15,21,0.9034669399261475
278,6269,42,spearman,15,1,0.82,,False,96,25,21,15,0.9034669399261475
278,6269,42,spearman,15,1,0.82,,False,96,25,15,23,0.8799161911010742
278,6269,42,spearman,15,1,0.82,,False,96,25,23,15,0.8799161911010742
278,6269,42,spearman,15,1,0.82,,False,96,25,16,17,0.8792921304702759
278,6269,42,spearman,15,1,0.82,,False,96,25,17,16,0.8792921304702759
278,6269,42,spearman,15,1,0.82,,False,96,25,16,18,0.8420632481575012
278,6269,42,spearman,15,1,0.82,,False,96,25,18,16,0.8420632481575012
278,6269,42,spearman,15,1,0.82,,False,96,25,16,21,0.886673092842102
278,6269,42,spearman,15,1,0.82,,False,96,25,21,16,0.886673092842102
278,6269,42,spearman,15,1,0.82,,False,96,25,17,18,0.8258541226387024
278,6269,42,spearman,15,1,0.82,,False,96,25,18,17,0.8258541226387024
278,6269,42,spearman,15,1,0.82,,False,96,25,17,21,0.9062398672103882
278,6269,42,spearman,15,1,0.82,,False,96,25,21,17,0.9062398672103882
278,6269,42,spearman,15,1,0.82,,False,96,25,17,23,0.9463343024253845
278,6269,42,spearman,15,1,0.82,,False,96,25,23,17,0.9463343024253845
278,6269,42,spearman,15,1,0.82,,False,96,25,17,24,0.8547087907791138
278,6269,42,spearman,15,1,0.82,,False,96,25,24,17,0.8547087907791138
278,6269,42,spearman,15,1,0.82,,False,96,25,18,23,0.8727654814720154
278,6269,42,spearman,15,1,0.82,,False,96,25,23,18,0.8727654814720154
278,6269,42,spearman,15,1,0.82,,False,96,25,19,22,0.880227267742157
278,6269,42,spearman,15,1,0.82,,False,96,25,22,19,0.880227267742157
278,6269,42,spearman,15,1,0.82,,False,96,25,21,23,0.8425119519233704
278,6269,42,spearman,15,1,0.82,,False,96,25,23,21,0.8425119519233704
278,6269,42,spearman,15,1,0.82,,False,97,30,0,1,0.8678184151649475
278,6269,42,spearman,15,1,0.82,,False,97,30,1,0,0.8678184151649475
278,6269,42,spearman,15,1,0.82,,False,97,30,0,2,0.8604650497436523
278,6269,42,spearman,15,1,0.82,,False,97,30,2,0,0.8604650497436523
278,6269,42,spearman,15,1,0.82,,False,97,30,0,3,0.8824165463447571
278,6269,42,spearman,15,1,0.82,,False,97,30,3,0,0.8824165463447571
278,6269,42,spearman,15,1,0.82,,False,97,30,0,4,0.9425554871559143
278,6269,42,spearman,15,1,0.82,,False,97,30,4,0,0.9425554871559143
278,6269,42,spearman,15,1,0.82,,False,97,30,0,5,0.8316997289657593
278,6269,42,spearman,15,1,0.82,,False,97,30,5,0,0.8316997289657593
278,6269,42,spearman,15,1,0.82,,False,97,30,0,6,0.8650584816932678
278,6269,42,spearman,15,1,0.82,,False,97,30,6,0,0.8650584816932678
278,6269,42,spearman,15,1,0.82,,False,97,30,0,7,0.8521470427513123
278,6269,42,spearman,15,1,0.82,,False,97,30,7,0,0.8521470427513123
278,6269,42,spearman,15,1,0.82,,False,97,30,0,8,0.8333024382591248
278,6269,42,spearman,15,1,0.82,,False,97,30,8,0,0.8333024382591248
278,6269,42,spearman,15,1,0.82,,False,97,30,0,9,0.9388125538825989
278,6269,42,spearman,15,1,0.82,,False,97,30,9,0,0.9388125538825989
278,6269,42,spearman,15,1,0.82,,False,97,30,0,10,0.863271176815033
278,6269,42,spearman,15,1,0.82,,False,97,30,10,0,0.863271176815033
278,6269,42,spearman,15,1,0.82,,False,97,30,0,11,0.8318424820899963
278,6269,42,spearman,15,1,0.82,,False,97,30,11,0,0.8318424820899963
278,6269,42,spearman,15,1,0.82,,False,97,30,0,12,0.8617649674415588
278,6269,42,spearman,15,1,0.82,,False,97,30,12,0,0.8617649674415588
278,6269,42,spearman,15,1,0.82,,False,97,30,0,13,0.9095795154571533
278,6269,42,spearman,15,1,0.82,,False,97,30,13,0,0.9095795154571533
278,6269,42,spearman,15,1,0.82,,False,97,30,0,14,0.8779230713844299
278,6269,42,spearman,15,1,0.82,,False,97,30,14,0,0.8779230713844299
278,6269,42,spearman,15,1,0.82,,False,97,30,0,15,0.8517680764198303
278,6269,42,spearman,15,1,0.82,,False,97,30,15,0,0.8517680764198303
278,6269,42,spearman,15,1,0.82,,False,97,30,0,16,0.9060208201408386
278,6269,42,spearman,15,1,0.82,,False,97,30,16,0,0.9060208201408386
278,6269,42,spearman,15,1,0.82,,False,97,30,0,17,0.8352733254432678
278,6269,42,spearman,15,1,0.82,,False,97,30,17,0,0.8352733254432678
278,6269,42,spearman,15,1,0.82,,False,97,30,0,18,0.8250947594642639
278,6269,42,spearman,15,1,0.82,,False,97,30,18,0,0.8250947594642639
278,6269,42,spearman,15,1,0.82,,False,97,30,0,19,0.8310955166816711
278,6269,42,spearman,15,1,0.82,,False,97,30,19,0,0.8310955166816711
278,6269,42,spearman,15,1,0.82,,False,97,30,0,20,0.865831732749939
278,6269,42,spearman,15,1,0.82,,False,97,30,20,0,0.865831732749939
278,6269,42,spearman,15,1,0.82,,False,97,30,0,21,0.8642212748527527
278,6269,42,spearman,15,1,0.82,,False,97,30,21,0,0.8642212748527527
278,6269,42,spearman,15,1,0.82,,False,97,30,0,22,0.8279650807380676
278,6269,42,spearman,15,1,0.82,,False,97,30,22,0,0.8279650807380676
278,6269,42,spearman,15,1,0.82,,False,97,30,0,23,0.9062516689300537
278,6269,42,spearman,15,1,0.82,,False,97,30,23,0,0.9062516689300537
278,6269,42,spearman,15,1,0.82,,False,97,30,0,24,0.9099335074424744
278,6269,42,spearman,15,1,0.82,,False,97,30,24,0,0.9099335074424744
278,6269,42,spearman,15,1,0.82,,False,97,30,0,25,0.8367487788200378
278,6269,42,spearman,15,1,0.82,,False,97,30,25,0,0.8367487788200378
278,6269,42,spearman,15,1,0.82,,False,97,30,0,26,0.8715695142745972
278,6269,42,spearman,15,1,0.82,,False,97,30,26,0,0.8715695142745972
278,6269,42,spearman,15,1,0.82,,False,97,30,0,27,0.8382487893104553
278,6269,42,spearman,15,1,0.82,,False,97,30,27,0,0.8382487893104553
278,6269,42,spearman,15,1,0.82,,False,97,30,0,28,0.8579092025756836
278,6269,42,spearman,15,1,0.82,,False,97,30,28,0,0.8579092025756836
278,6269,42,spearman,15,1,0.82,,False,97,30,0,29,0.856378972530365
278,6269,42,spearman,15,1,0.82,,False,97,30,29,0,0.856378972530365
278,6269,42,spearman,15,1,0.82,,False,97,30,1,2,0.8327459692955017
278,6269,42,spearman,15,1,0.82,,False,97,30,2,1,0.8327459692955017
278,6269,42,spearman,15,1,0.82,,False,97,30,1,3,0.8796881437301636
278,6269,42,spearman,15,1,0.82,,False,97,30,3,1,0.8796881437301636
278,6269,42,spearman,15,1,0.82,,False,97,30,1,9,0.8289597630500793
278,6269,42,spearman,15,1,0.82,,False,97,30,9,1,0.8289597630500793
278,6269,42,spearman,15,1,0.82,,False,97,30,1,14,0.8429616689682007
278,6269,42,spearman,15,1,0.82,,False,97,30,14,1,0.8429616689682007
278,6269,42,spearman,15,1,0.82,,False,97,30,1,15,0.8436490297317505
278,6269,42,spearman,15,1,0.82,,False,97,30,15,1,0.8436490297317505
278,6269,42,spearman,15,1,0.82,,False,97,30,1,22,0.8342662453651428
278,6269,42,spearman,15,1,0.82,,False,97,30,22,1,0.8342662453651428
278,6269,42,spearman,15,1,0.82,,False,97,30,1,23,0.841344952583313
278,6269,42,spearman,15,1,0.82,,False,97,30,23,1,0.841344952583313
278,6269,42,spearman,15,1,0.82,,False,97,30,1,24,0.8596029877662659
278,6269,42,spearman,15,1,0.82,,False,97,30,24,1,0.8596029877662659
278,6269,42,spearman,15,1,0.82,,False,97,30,1,29,0.8203984498977661
278,6269,42,spearman,15,1,0.82,,False,97,30,29,1,0.8203984498977661
278,6269,42,spearman,15,1,0.82,,False,97,30,2,4,0.8357325196266174
278,6269,42,spearman,15,1,0.82,,False,97,30,4,2,0.8357325196266174
278,6269,42,spearman,15,1,0.82,,False,97,30,2,6,0.8400360941886902
278,6269,42,spearman,15,1,0.82,,False,97,30,6,2,0.8400360941886902
278,6269,42,spearman,15,1,0.82,,False,97,30,2,10,0.8722077012062073
278,6269,42,spearman,15,1,0.82,,False,97,30,10,2,0.8722077012062073
278,6269,42,spearman,15,1,0.82,,False,97,30,2,11,0.9874775409698486
278,6269,42,spearman,15,1,0.82,,False,97,30,11,2,0.9874775409698486
278,6269,42,spearman,15,1,0.82,,False,97,30,2,12,0.8635603189468384
278,6269,42,spearman,15,1,0.82,,False,97,30,12,2,0.8635603189468384
278,6269,42,spearman,15,1,0.82,,False,97,30,2,13,0.8433306217193604
278,6269,42,spearman,15,1,0.82,,False,97,30,13,2,0.8433306217193604
278,6269,42,spearman,15,1,0.82,,False,97,30,2,14,0.8653556704521179
278,6269,42,spearman,15,1,0.82,,False,97,30,14,2,0.8653556704521179
278,6269,42,spearman,15,1,0.82,,False,97,30,2,15,0.8752776384353638
278,6269,42,spearman,15,1,0.82,,False,97,30,15,2,0.8752776384353638
278,6269,42,spearman,15,1,0.82,,False,97,30,2,16,0.849959671497345
278,6269,42,spearman,15,1,0.82,,False,97,30,16,2,0.849959671497345
278,6269,42,spearman,15,1,0.82,,False,97,30,2,20,0.9812163710594177
278,6269,42,spearman,15,1,0.82,,False,97,30,20,2,0.9812163710594177
278,6269,42,spearman,15,1,0.82,,False,97,30,2,24,0.8594817519187927
278,6269,42,spearman,15,1,0.82,,False,97,30,24,2,0.8594817519187927
278,6269,42,spearman,15,1,0.82,,False,97,30,2,27,0.8811442852020264
278,6269,42,spearman,15,1,0.82,,False,97,30,27,2,0.8811442852020264
278,6269,42,spearman,15,1,0.82,,False,97,30,2,28,0.9061666131019592
278,6269,42,spearman,15,1,0.82,,False,97,30,28,2,0.9061666131019592
278,6269,42,spearman,15,1,0.82,,False,97,30,2,29,0.8734347224235535
278,6269,42,spearman,15,1,0.82,,False,97,30,29,2,0.8734347224235535
278,6269,42,spearman,15,1,0.82,,False,97,30,3,5,0.8861167430877686
278,6269,42,spearman,15,1,0.82,,False,97,30,5,3,0.8861167430877686
278,6269,42,spearman,15,1,0.82,,False,97,30,3,14,0.8687402606010437
278,6269,42,spearman,15,1,0.82,,False,97,30,14,3,0.8687402606010437
278,6269,42,spearman,15,1,0.82,,False,97,30,3,15,0.8382944464683533
278,6269,42,spearman,15,1,0.82,,False,97,30,15,3,0.8382944464683533
278,6269,42,spearman,15,1,0.82,,False,97,30,3,18,0.8444684147834778
278,6269,42,spearman,15,1,0.82,,False,97,30,18,3,0.8444684147834778
278,6269,42,spearman,15,1,0.82,,False,97,30,3,23,0.8914878368377686
278,6269,42,spearman,15,1,0.82,,False,97,30,23,3,0.8914878368377686
278,6269,42,spearman,15,1,0.82,,False,97,30,3,26,0.8866345286369324
278,6269,42,spearman,15,1,0.82,,False,97,30,26,3,0.8866345286369324
278,6269,42,spearman,15,1,0.82,,False,97,30,3,29,0.8724848628044128
278,6269,42,spearman,15,1,0.82,,False,97,30,29,3,0.8724848628044128
278,6269,42,spearman,15,1,0.82,,False,97,30,4,6,0.891488790512085
278,6269,42,spearman,15,1,0.82,,False,97,30,6,4,0.891488790512085
278,6269,42,spearman,15,1,0.82,,False,97,30,4,7,0.8724071383476257
278,6269,42,spearman,15,1,0.82,,False,97,30,7,4,0.8724071383476257
278,6269,42,spearman,15,1,0.82,,False,97,30,4,8,0.8648521304130554
278,6269,42,spearman,15,1,0.82,,False,97,30,8,4,0.8648521304130554
278,6269,42,spearman,15,1,0.82,,False,97,30,4,9,0.9566431641578674
278,6269,42,spearman,15,1,0.82,,False,97,30,9,4,0.9566431641578674
278,6269,42,spearman,15,1,0.82,,False,97,30,4,10,0.8412640690803528
278,6269,42,spearman,15,1,0.82,,False,97,30,10,4,0.8412640690803528
278,6269,42,spearman,15,1,0.82,,False,97,30,4,11,0.831244170665741
278,6269,42,spearman,15,1,0.82,,False,97,30,11,4,0.831244170665741
278,6269,42,spearman,15,1,0.82,,False,97,30,4,12,0.908108115196228
278,6269,42,spearman,15,1,0.82,,False,97,30,12,4,0.908108115196228
278,6269,42,spearman,15,1,0.82,,False,97,30,4,13,0.900272786617279
278,6269,42,spearman,15,1,0.82,,False,97,30,13,4,0.900272786617279
278,6269,42,spearman,15,1,0.82,,False,97,30,4,14,0.8558558821678162
278,6269,42,spearman,15,1,0.82,,False,97,30,14,4,0.8558558821678162
