Step,X,Predicted_Y_Scaled,Predicted_Y_Unscaled,day_of_week_Unscaled,doy_Unscaled,is_thanksgiving_Unscaled,is_christmas_Unscaled,is_weekend_Unscaled,rolling_mean_3_Unscaled,rolling_mean_5_Unscaled,day_of_week_Scaled,doy_Scaled,is_thanksgiving_Scaled,is_christmas_Scaled,is_weekend_Scaled,rolling_mean_3_Scaled,rolling_mean_5_Scaled
100,"[[0.4339081645011902, 0.16666666666666666, 0.989010989010989, 0.0, 0.0, 0.0, 0.47944504419962564, 0.5039673805236816], [0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075]]",0.26927846670150757,19.92660653591156,0.0,1.0,0.0,0.0,0.0,43.06193161010742,40.81450271606445,0.0,0.0027472527472527475,0.0,0.0,0.0,0.7176988601684571,0.6802417119344075
101,"[[0.38369643688201904, 0.3333333333333333, 0.9917582417582418, 0.0, 0.0, 0.0, 0.4158440589904785, 0.4962685267130534], [0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102]]",0.23106174170970917,17.09856888651848,1.0,2.0,0.0,0.0,0.0,34.46565246582031,37.71383285522461,0.16666666666666666,0.005494505494505495,0.0,0.0,0.0,0.5744275410970052,0.6285638809204102
102,"[[0.47878319025039673, 0.5, 0.9945054945054946, 0.0, 0.0, 0.0, 0.5329593976338705, 0.5004119873046875], [0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089]]",0.18966802954673767,14.035434186458588,2.0,3.0,0.0,0.0,0.0,23.479257583618164,33.24219512939453,0.3333333333333333,0.008241758241758242,0.0,0.0,0.0,0.3913209597269694,0.5540365854899089
103,"[[0.5331996083259583, 0.6666666666666666, 0.9972527472527474, 0.0, 0.0, 0.0, 0.5737792332967122, 0.4991288185119629], [0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836]]",0.25195205211639404,18.64445185661316,3.0,4.0,0.0,0.0,0.0,17.020204544067383,26.906192779541016,0.5,0.01098901098901099,0.0,0.0,0.0,0.28367007573445635,0.4484365463256836
104,"[[0.6177761554718018, 0.8333333333333333, 1.0, 0.0, 0.0, 1.0, 0.6700119654337565, 0.6036830266316732], [0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122]]",0.3938734531402588,29.14663553237915,4.0,5.0,0.0,0.0,0.0,16.592817306518555,20.623531341552734,0.6666666666666666,0.013736263736263738,0.0,0.0,0.0,0.2765469551086426,0.3437255223592122
105,"[[0.6764561533927917, 1.0, 0.0, 0.0, 0.0, 1.0, 0.7512776056925455, 0.6635115305582682], [0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052]]",0.5740879774093628,42.48251032829285,5.0,6.0,0.0,0.0,1.0,20.608840942382812,19.770339965820312,0.8333333333333333,0.016483516483516484,0.0,0.0,1.0,0.34348068237304685,0.3295056660970052
106,"[[0.4515216052532196, 0.0, 0.0027472527472527475, 0.0, 0.0, 0.0, 0.7176988601684571, 0.6802417119344075], [0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871]]",0.49077993631362915,36.31771528720856,6.0,7.0,0.0,0.0,1.0,30.09119606018066,24.281518936157227,1.0,0.019230769230769232,0.0,0.0,1.0,0.5015199343363443,0.4046919822692871
107,"[[0.26927846670150757, 0.16666666666666666, 0.005494505494505495, 0.0, 0.0, 0.0, 0.5744275410970052, 0.6285638809204102], [0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393]]",0.3018651604652405,22.338021874427795,0.0,8.0,0.0,0.0,0.0,35.98228454589844,28.125350952148438,0.0,0.02197802197802198,0.0,0.0,0.0,0.5997047424316406,0.46875584920247393
108,"[[0.23106174170970917, 0.3333333333333333, 0.008241758241758242, 0.0, 0.0, 0.0, 0.3913209597269694, 0.5540365854899089], [0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065]]",0.3047481179237366,22.551360726356506,1.0,9.0,0.0,0.0,0.0,33.71274948120117,29.78586769104004,0.16666666666666666,0.024725274725274728,0.0,0.0,0.0,0.5618791580200195,0.49643112818400065
109,"[[0.18966802954673767, 0.5, 0.01098901098901099, 0.0, 0.0, 0.0, 0.28367007573445635, 0.4484365463256836], [0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617]]",0.29940757155418396,22.156160295009613,2.0,10.0,0.0,0.0,0.0,27.069032669067383,30.567249298095703,0.3333333333333333,0.027472527472527476,0.0,0.0,0.0,0.45115054448445635,0.5094541549682617
110,"[[0.25195205211639404, 0.6666666666666666, 0.013736263736263738, 0.0, 0.0, 0.0, 0.2765469551086426, 0.3437255223592122], [0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496]]",0.36327284574508667,26.882190585136414,3.0,11.0,0.0,0.0,0.0,22.348512649536133,29.169153213500977,0.5,0.030219780219780223,0.0,0.0,0.0,0.3724752108256022,0.4861525535583496
111,"[[0.3938734531402588, 0.8333333333333333, 0.016483516483516484, 0.0, 0.0, 1.0, 0.34348068237304685, 0.3295056660970052], [0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221]]",0.45577529072761536,33.727371513843536,4.0,12.0,0.0,0.0,0.0,23.863235473632812,26.049091339111328,0.6666666666666666,0.03296703296703297,0.0,0.0,0.0,0.39772059122721354,0.4341515223185221
112,"[[0.5740879774093628, 1.0, 0.019230769230769232, 0.0, 0.0, 1.0, 0.5015199343363443, 0.4046919822692871], [0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677]]",0.5616534352302551,41.56235420703888,5.0,13.0,0.0,0.0,1.0,27.58857536315918,25.531021118164062,0.8333333333333333,0.03571428571428572,0.0,0.0,1.0,0.4598095893859863,0.4255170186360677
113,"[[0.49077993631362915, 0.0, 0.02197802197802198, 0.0, 0.0, 0.0, 0.5997047424316406, 0.46875584920247393], [0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374]]",0.49257978796958923,36.4509043097496,6.0,14.0,0.0,0.0,1.0,34.057308197021484,29.375885009765625,1.0,0.038461538461538464,0.0,0.0,1.0,0.5676218032836914,0.48959808349609374
114,"[[0.3018651604652405, 0.16666666666666666, 0.024725274725274728, 0.0, 0.0, 0.0, 0.5618791580200195, 0.49643112818400065], [0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443]]",0.316066175699234,23.388897001743317,0.0,15.000000000000002,0.0,0.0,0.0,37.24687576293945,32.155799865722656,0.0,0.041208791208791215,0.0,0.0,0.0,0.6207812627156576,0.5359299977620443
115,"[[0.3047481179237366, 0.3333333333333333, 0.027472527472527476, 0.0, 0.0, 0.0, 0.45115054448445635, 0.5094541549682617], [0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877]]",0.32342877984046936,23.933729708194733,1.0,16.0,0.0,0.0,0.0,33.80072021484375,32.402347564697266,0.16666666666666666,0.04395604395604396,0.0,0.0,0.0,0.5633453369140625,0.5400391260782877
116,"[[0.29940757155418396, 0.5, 0.030219780219780223, 0.0, 0.0, 0.0, 0.3724752108256022, 0.4861525535583496], [0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438]]",0.31634706258773804,23.409682631492615,2.0,17.0,0.0,0.0,0.0,27.924509048461914,31.812652587890625,0.3333333333333333,0.046703296703296704,0.0,0.0,0.0,0.4654084841410319,0.5302108764648438
117,"[[0.36327284574508667, 0.6666666666666666, 0.03296703296703297, 0.0, 0.0, 0.0, 0.39772059122721354, 0.4341515223185221], [0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729]]",0.37848806381225586,28.008116722106934,3.0,18.0,0.0,0.0,0.0,23.577436447143555,29.749114990234375,0.5,0.049450549450549455,0.0,0.0,0.0,0.39295727411905923,0.4958185831705729
118,"[[0.45577529072761536, 0.8333333333333333, 0.03571428571428572, 0.0, 0.0, 1.0, 0.4598095893859863, 0.4255170186360677], [0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475]]",0.4687560200691223,34.68794548511505,4.0,19.0,0.0,0.0,0.0,25.117177963256836,27.038265228271484,0.6666666666666666,0.0521978021978022,0.0,0.0,0.0,0.41861963272094727,0.45063775380452475
119,"[[0.5616534352302551, 1.0, 0.038461538461538464, 0.0, 0.0, 1.0, 0.5676218032836914, 0.48959808349609374], [0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733]]",0.5715428590774536,42.29417157173157,5.0,20.0,0.0,0.0,1.0,28.701913833618164,26.6856746673584,0.8333333333333333,0.05494505494505495,0.0,0.0,1.0,0.4783652305603027,0.4447612444559733
120,"[[0.49257978796958923, 0.0, 0.041208791208791215, 0.0, 0.0, 0.0, 0.6207812627156576, 0.5359299977620443], [0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308]]",0.4966706931591034,36.75363129377365,6.0,21.0,0.0,0.0,1.0,34.99674606323242,30.466730117797848,1.0,0.057692307692307696,0.0,0.0,1.0,0.5832791010538737,0.5077788352966308
121,"[[0.316066175699234, 0.16666666666666666, 0.04395604395604396, 0.0, 0.0, 0.0, 0.5633453369140625, 0.5400391260782877], [0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714]]",0.31853699684143066,23.57173776626587,0.0,22.0,0.0,0.0,0.0,37.91191482543945,33.03070831298828,0.0,0.06043956043956045,0.0,0.0,0.0,0.6318652470906575,0.5505118052164714
122,"[[0.32342877984046936, 0.3333333333333333, 0.046703296703296704, 0.0, 0.0, 0.0, 0.4654084841410319, 0.5302108764648438], [0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839]]",0.3254563510417938,24.083769977092743,1.0,23.000000000000004,0.0,0.0,0.0,34.20651626586914,33.06311798095703,0.16666666666666666,0.0631868131868132,0.0,0.0,0.0,0.5701086044311523,0.5510519663492839
123,"[[0.31634706258773804, 0.5, 0.049450549450549455, 0.0, 0.0, 0.0, 0.39295727411905923, 0.4958185831705729], [0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537]]",0.3166959285736084,23.43549871444702,2.0,24.0,0.0,0.0,0.0,28.136381149291992,32.27825164794922,0.3333333333333333,0.06593406593406594,0.0,0.0,0.0,0.46893968582153317,0.5379708607991537
124,"[[0.37848806381225586, 0.6666666666666666, 0.0521978021978022, 0.0, 0.0, 0.0, 0.41861963272094727, 0.45063775380452475], [0.4687560200691223, 0.8333333333333333, 0.05494505494505495, 0.0, 0.0, 1.0, 0.4783652305603027, 0.4447612444559733], [0.5715428590774536, 1.0, 0.057692307692307696, 0.0, 0.0, 1.0, 0.5832791010538737, 0.5077788352966308], [0.4966706931591034, 0.0, 0.06043956043956045, 0.0, 0.0, 0.0, 0.6318652470906575, 0.5505118052164714], [0.31853699684143066, 0.16666666666666666, 0.0631868131868132, 0.0, 0.0, 0.0, 0.5701086044311523, 0.5510519663492839], [0.3254563510417938, 0.3333333333333333, 0.06593406593406594, 0.0, 0.0, 0.0, 0.46893968582153317, 0.5379708607991537], [0.3166959285736084, 0.5, 0.06868131868131869, 0.0, 0.0, 0.0, 0.39495007197062176, 0.5004626909891764]]",0.37782949209213257,27.95938241481781,3.0,25.0,0.0,0.0,0.0,23.697004318237305,30.027761459350582,0.5,0.06868131868131869,0.0,0.0,0.0,0.39495007197062176,0.5004626909891764
